Título do vídeo,Link para o vídeo,Hora da publicação,Visualizações do vídeo,Curtidas,Comentários,Compartilhamentos,Adicionar aos Favoritos
"A PROMOÇÃO DE HOJE! 🤩 No cara ou coroa deu LAVA E SECA! Então, corre no site das @Casas Bahia 🏠💙 pra garantir com aquele desconto! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7604643399991446805,2026/02/08 23:40:34,1127,52,1,1,1
"O VELO ABRE O PLACAR! Depois de um pênalti perdido, o Velo Clube converte a segunda cobrança e faz o primeiro gol do confronto! #PaulistãoCasasBahia #Betano",https://www.tiktok.com/@paulistao/video/7604594564615228683,2026/02/08 23:33:27,1654,28,1,2,0
VOLPI CHEGOU PARA FECHAR O GOL! 🔥 #PaulistãoCasasBahia #Bet365,https://www.tiktok.com/@paulistao/video/7604596820014009611,2026/02/08 23:07:48,6696,103,2,3,3
O GOLEIRÃO DO VELO CLUBE TÁ FAZENDO MILAGRE! ⚽🔥 #PaulistãoCasasBahia #Bet365 ,https://www.tiktok.com/@paulistao/video/7604628514997931271,2026/02/08 22:42:40,1299,39,1,0,0
É GOL DO RONY! É GOL DO RONY! O camisa 11 anota o primeiro gol com a camisa do Santos! O Peixe volta a ficar na frente do placar! #PaulistãoCasasBahia #Betano ,https://www.tiktok.com/@paulistao/video/7604627892017974536,2026/02/08 22:40:15,1949,70,2,0,2
O NOROESTE BUSCA O EMPATE! Carrerette ganha da marcação e usa a cabeça para empatar o jogo para o Noroeste! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7604627780130606343,2026/02/08 22:39:48,584,40,1,0,1
GARANTIU O RESULTADO! A defesaça de Rafael para garantir a vitória do São Paulo! #PaulistãoCasasBahia #Bet365,https://www.tiktok.com/@paulistao/video/7604577016863608075,2026/02/08 22:24:23,1221,31,2,0,1
VIRA-VIRA PARA O TRICOLOR! Calleri cobra o pênalti sem a menor chances para o goleiro do Primavera e coloca os donos da casa na frente do placar! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7604573630906879288,2026/02/08 22:24:05,1498,53,2,19,3
"O SÃO PAULO BUSCA O EMPATE! Calleri comaça a jogada pela esquerda, que só vai terminar com Lucas Moura mandando a bola pro fundo da rede! Comemora a torcida do Tricolor! #PaulistãoCasasBahia #Betano",https://www.tiktok.com/@paulistao/video/7604573551206714636,2026/02/08 22:23:14,690,31,1,2,1
"AQUELA DESVIADINHA! Gabriel Poveda arriscou, a bola desviou no meio do caminho e não deu chances de defesa para o Rafael! O Primavera abre o placar contra o São Paulo. #PaulistãoCasasBahia #Betano",https://www.tiktok.com/@paulistao/video/7604573435997588747,2026/02/08 22:22:58,591,41,1,0,0
AVISA QUE É ELE! Vinicius Popó aproveita a bola desviada e anota o primeiro do Capivariano pra cima do Mirassol! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7604577901765233976,2026/02/08 22:16:26,1815,42,1,1,2
GABRIEL BRAZÃO! Que defesaça absurda do goleiro do Santos para impedir o empate do Noroeste! #PaulistãoCasasBahia #Bet365,https://www.tiktok.com/@paulistao/video/7604571968813174072,2026/02/08 20:34:11,10893,171,5,5,7
"QUE GOLAÇOOOOO! ⏱️ NOS ÚLTIMOS SEGUNDOS, O JUNINHO FEZ UMA PINTURA PRA DAR A VITÓRIA AO NOVORIZONTINO. #PaulistãoCasasBahia #Novorizontino #Betano",https://www.tiktok.com/@paulistao/video/7604556385967246648,2026/02/08 19:28:02,6906,114,1,3,2
"ELE QUASE FOI NOCAUTEADO! 😱 O Foguinho tomou uma bolada na cabeça, que até ficou zonzo e precisou de atendimento. #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7604556598081522956,2026/02/08 19:25:27,30335,209,1,4,6
CONEXÃO ROBSON ➡️ RÔMULO! Essa dupla tá fazendo a alegria do Novorizontino no Paulistão Casas Bahia! Os donos da casa empatam contra o São Bernardo! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7604556147403672844,2026/02/08 19:25:04,929,46,1,0,1
"LANCE ABSURDO! O Tavinho acertou um chutaço, mas o Alex Alves foi lá e deu uma linda ponte. #PaulistãoCasasBahia #Bet365",https://www.tiktok.com/@paulistao/video/7604556436466617611,2026/02/08 19:24:47,1230,31,2,0,0
"JÁ TEM GOL NO ALFREDÃO! Logo no comecinho do jogo, o Santos abre o placar com Escobar! #PaulistãoCasasBahia #Betano",https://www.tiktok.com/@paulistao/video/7604556841678310712,2026/02/08 19:20:17,8783,140,7,1,6
"TÁ NA REDE! 🐯⚽️ Pedro Vitor recebeu, deixou o marcador na saudade e anotou o primeiro do São Bernardo na partida! #PaulistãoCasasBahia #Betano",https://www.tiktok.com/@paulistao/video/7604235705744739640,2026/02/07 23:19:00,5926,101,1,0,0
NO TRINCO! 🎯 Kelvin limpou pelo lado esquerdo e ampliou pro Botafogo contra o Guarani. Um golaço em Campinas! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7604240393126923576,2026/02/07 23:03:31,4755,68,0,2,2
"QUE ISSO, MIRANDINHA! 🫢 O atacante bugrino passou por três, mas chutou para fora. #PaulistãoCasasBahia #Guarani",https://www.tiktok.com/@paulistao/video/7604227496552221964,2026/02/07 22:54:41,5783,90,2,1,1
"É GOL DA PANTERA! 🇾🇪 Sozinho, Hygor acertou uma cabeçada certeira para abrir o placar para o Botafogo. #PaulistãoCasasBahia #Botafogo #Betano",https://www.tiktok.com/@paulistao/video/7604226302454828299,2026/02/07 22:32:50,1795,42,4,0,0
CADORINI ENTROU NO INTERVALO PARA MARCAR NO CANINDÉ! #PaulistãoCasasBahia #Bet365,https://www.tiktok.com/@paulistao/video/7604217585030155532,2026/02/07 21:27:48,1680,39,3,0,0
SEM DESESPERO! TODA QUALIDADE DO CAIO ROQUE! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7604213736110378251,2026/02/07 21:22:29,8246,112,1,4,2
GOLEADOR DA LUSA! CADORINI ENTROU NO INTERVALO E JÁ MARCOU O DELE NO CANINDÉ! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7604206071414132024,2026/02/07 20:26:34,3414,57,5,0,2
E ESSA PREMONIÇÃO?! O @caiotrenchh chamou o gol do São Paulo! Assista ao vídeo completo no YouTube #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7604205273808375052,2026/02/07 20:15:20,1373,88,2,0,2
QUE GOLAÇO DO 10 DA LUSA! A CANHOTINHA DO GABRIEL PIRES TÁ AFIADA! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7604194207435197707,2026/02/07 19:59:15,1723,49,0,0,0
"Pausa para hidratação e para os ajustes do técnico Fábio Matias, da Portuguesa! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7604190228588317963,2026/02/07 19:46:36,938,38,0,0,0
"O JOGO MAIS IMPORTANTE DO ANO! 😮‍💨 Os jogadores do Corinthians escolheram o #Derby como o clássico que mais gostam de jogar! E AMANHÃ TEM MAIS, TÁ? 🔥 #PaulistãoCasasBahia 🗓️ Amanhã (8), às 20h30 📺 CazéTV, Record e HBO Max",https://www.tiktok.com/@paulistao/video/7604169961598160184,2026/02/07 18:00:21,85275,6008,49,51,166
TÁ COM SEDE? BEBEU ÁGUA? Pega essa visão do @caiotrenchh: a geladeira do MorumBIS é o paraíso de quem mora sozinho! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7604156303300250892,2026/02/07 17:15:20,829,30,4,0,2
QUE GOL ABSURDO! 🔥 Kayke soltou o pé de fora da área contra o Capivariano e foi eleito pela galera como o Golaço da 6ª rodada do #PaulistãoCasasBahia! #GolaçoDaRodada #Betano,https://www.tiktok.com/@paulistao/video/7604139322144591160,2026/02/07 16:09:19,1951,132,5,0,0
"NÃO PASSOU NADA! ❌ Nos Derbys do #PaulistãoCasasBahia 2025, Hugo Souza fechou o gol em dois pênaltis! Será que o paredão do Corinthians brilha mais uma vez? 🔥 #Derby 🗓️ Amanhã (8), às 20h30 📺 CazéTV, Record e HBO Max",https://www.tiktok.com/@paulistao/video/7604132118830042424,2026/02/07 15:45:56,2178,177,1,0,5
"O PAREDÃO DO MAC! 🚫🧤 Wagner Coradin não poupou esforços pra fechar o gol na vitória do Marília sobre a Itapirense, e o Tigrão segue invicto no #PaulistaoA3Rivalo",https://www.tiktok.com/@paulistao/video/7604092730121194763,2026/02/07 12:30:22,1370,81,2,2,1
"QUE CANETA DO MAIK, PAPAI!🔥🔥 Amanhã tem Tricolor em campo no Paulistão Casas Bahia! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7603864264415137036,2026/02/06 22:30:21,17995,1082,12,57,29
"DERBY É DERBY! 😮‍💨 Em 2025, Memphis e Richard Ríos abusaram no Superclássico! E no fim de semana tem mais! 🔥🤩 #PaulistãoCasasBahia #Derby 🗓️ Domingo (8), às 20h30 📺 CazéTV, Record e HBO Max",https://www.tiktok.com/@paulistao/video/7603843462449859852,2026/02/06 21:06:14,3890,282,4,0,5
NÓS VAMOS INVADIR A ÁREA 🐶 #FPF,https://www.tiktok.com/@paulistao/video/7603791370607758648,2026/02/06 17:30:21,1071,69,4,2,0
"2024: ⚽🔥 2026: ⚽🔥 PROIBIDO GOL FEIO, NÉ, KAYKE? 😮‍💨 #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7603571475953503544,2026/02/06 02:57:00,6514,322,1,12,3
"VEIO DO BANCO E BRILHOU! 🌟 Dieguinho substituiu Kaio César no comecinho do jogo, abriu o placar e deu uma assistência na vitória do Timão! 🔥 #PaulistãoCasasBahia #Bet365",https://www.tiktok.com/@paulistao/video/7603548194982743307,2026/02/06 02:45:54,1482,99,2,0,0
TODO MUNDO IGUAL AO MATHEUZINHO NO GOLAÇO DO KAYKE! 😮‍💨🤣 #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7603551745410682123,2026/02/06 02:33:56,8083,660,5,10,18
DIEGUINHO: O NOME DA NOITE! 🥵 Anota um golaço e uma assistência na conta do Cria do Terrão! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7603538332341062924,2026/02/06 02:27:33,3239,228,1,2,3
A CAMISA DO PRIMEIRO GOL NO PROFISSIONAL FOI PRA TORCIDA!  Kayke presenteou a Fiel com a camisa do jogo!  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7603570001106275604,2026/02/06 02:15:05,8963,304,0,2,3
"FALA, CRAQUE! 🗣️ #PaulistãoCasasBahia #CraqueDoJogo #7kBet",https://www.tiktok.com/@paulistao/video/7603539610009947403,2026/02/06 02:12:53,1491,130,0,3,2
"QUE PINTURA, KAYKE! GOLAÇOOOO PRO TIMÃO! ⚫⚪🔥 #PaulistãoCasasBahia #Betano",https://www.tiktok.com/@paulistao/video/7603535775921229112,2026/02/06 01:27:12,6759,585,3,27,10
O CHEFE ESTÁ NA CASA!  #PaulistãoCasasBahia #MemphisDepay ,https://www.tiktok.com/@paulistao/video/7603557359222410516,2026/02/06 01:26:03,9759,397,5,6,6
QUE GOLAÇO!  Kayke faz o terceiro do Timão! Os filhos do Terrão resolvem!  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7603555608452779284,2026/02/06 01:19:14,1898,180,4,0,3
"O VITINHO BAGUNÇOU NESSA JOGADA, HEIN?! #PaulistãoCasasBahia ",https://www.tiktok.com/@paulistao/video/7603554521817664788,2026/02/06 01:15:08,9370,345,1,1,4
NO MEIO DE DOIS ZAGUEIROS! 👏 O Gui Negão pulou mais alto que todo mundo e ampliou pro Corinthians! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7603533692220263691,2026/02/06 01:11:15,13225,444,2,11,8
GUI NEGÃO!  Tem Filho do Terrão marcando de novo!  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7603552748247846164,2026/02/06 01:08:11,968,74,2,0,2
"QUE GOLAAAAAÇO, DIEGUINHO! 😮‍💨 LÁ ONDE A CORUJA DORME! 🦉🔥 #PaulistãoCasasBahia #Betano",https://www.tiktok.com/@paulistao/video/7603542680278158648,2026/02/06 01:03:53,6524,394,6,7,7
TEM GOL DO TIMÃO NA NEO QUÍMICA ARENA!  DIEGUINHO ABRE O PLACAR!  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7603549430867873044,2026/02/06 00:55:17,2986,131,3,3,4
A torcida do Leão marca presença na Neo Química Arena! 🦁  #PaulistaoCasasBahia ,https://www.tiktok.com/@paulistao/video/7603511233156877576,2026/02/05 22:27:01,1048,50,1,0,1
NA RAÇA DE ENZO DÍAZ NO SAN-SÃO! 🇦🇷 #PaulistasEmCampo #SãoPaulo,https://www.tiktok.com/@paulistao/video/7603496592187952395,2026/02/05 21:30:21,81771,11481,75,422,360
VINI MAGA NO DÉRBI CAMPINEIRO! Rolou um pouco de tudo na cobertura do jogo entre Guarani e Ponte Preta do @euvinimaga... 👀 Assista ao vídeo completo no YouTube do @paulistao! #PaulistãoCasasBahia #RolêAleatório,https://www.tiktok.com/@paulistao/video/7603494658437696786,2026/02/05 21:22:41,551,32,1,0,1
"É O TREM! 🚂🔥 Zé Rafael: no lugar certo, na hora certa ⚽🌟 #PaulistasEmCampo #Santos",https://www.tiktok.com/@paulistao/video/7603488845216189707,2026/02/05 21:00:24,704,58,1,1,3
"ENGATOU A 5ª E SÓ PAROU NO GOL! 🏃‍♂️⚡️ Luan Andrade cruzou metade do campo pra cravar o segundo gol na vitória do Rio Claro sobre o Rio Branco por 3 a 1, pela 4ª rodada do #PaulistaoA3Rivalo",https://www.tiktok.com/@paulistao/video/7603473391248624908,2026/02/05 20:00:22,1096,54,1,3,1
A DUPLA ENTROU EM AÇÃO! De Lucas para Calleri e o gol de empate do Tricolor no San-São no Brasileirão! #PaulistasEmCampo #SãoPaulo,https://www.tiktok.com/@paulistao/video/7603442479630732600,2026/02/05 18:00:22,12023,1033,7,46,20
"O BRENO BIDON TÁ BEM DE REFERÊNCIA NO CORINTHIANS, HEIN?! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7603427015546506552,2026/02/05 17:00:22,4544,460,3,2,23
CHAPADA DE QUEM SABE! 🎯🔥 O Mauro Gabriel fez jus à camisa 10 e marcou esse golaço na vitória do Santo André pela 7ª rodada do #PaulistaoA2Rivalo,https://www.tiktok.com/@paulistao/video/7603040457395883320,2026/02/04 16:00:24,6155,108,3,1,1
"ROBINHO JR., O FUTURO DO PEIXÃO! Menino da Vila, o camisa 7 do Santos compartilhou um pouco da sua trajetória dentro e fora de campo. Assista ao episódio completo do ""Pelas Lentes do Paulistão"" no YouTube do @paulistao. #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7603032717202148664,2026/02/04 15:30:21,18692,837,36,20,54
"20 anos e três títulos no profissional do Corinthians, Breno Bidon está fazendo história com a camisa do Timão! Assista ao episódio completo do ""Pelas Lentes do Paulistão"" com o camisa 7 Alvinegro no YouTube do @paulistao. #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7603012111639317771,2026/02/04 14:10:21,691,62,0,0,2
"🇪🇨🇧🇷 OS IRMAÕZINHOS WENDELL E ARBOLEDA! ESSA DUPLA É ENTROSADA, HEIN?! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7602725772041784632,2026/02/03 21:30:21,30372,4527,6,44,159
O HERÓI DE ITU! 🐔🔴⚫️ Matheus Mancini cravou mais uma vez e foi decisivo pra vitória do Ituano na última rodada do #PaulistãoA2Rivalo.,https://www.tiktok.com/@paulistao/video/7602720726986083596,2026/02/03 21:00:23,1565,38,1,0,2
QUAL JOGADOR DO PAULISTÃO CASAS BAHIA VOCÊ GOSTARIA DE VER NO SÃO PAULO? A torcida Tricolor respondeu essa e outras perguntas no San-São! #PaulistãoCasasBahia #Sil,https://www.tiktok.com/@paulistao/video/7602710063471529272,2026/02/03 20:12:24,9324,427,3,0,14
"ALLAN SEMPRE SE INSPIROU NO VEIGA! 🥹🌟 De saída do Palmeiras, o Veiga foi exemplo para muitos no clube, e com o Allan não foi diferente... 💚 #PaulistãoCasasBahia #Palmeiras",https://www.tiktok.com/@paulistao/video/7602700898535623947,2026/02/03 19:30:20,5991,683,3,6,23
"ALÔ, TORCIDA TRICOLOR! QUAL DESSAS PROPOSTAS VOCÊ ACEITARIA? SE LIGA NAS RESPOSTAS! #PaulistãoCasasBahia #Sil",https://www.tiktok.com/@paulistao/video/7602698051794275640,2026/02/03 19:00:21,9180,448,3,2,12
A paixão do Breno Bidon pelo futebol vem de berço! Assista ao episódio completo com o craque Alvinegro no YouTube do @paulistao. #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7602670221559631116,2026/02/03 17:22:10,5068,588,4,3,26
A torcida Tricolor abriu o coração e contou qual foi a derrota mais dolorida do São Paulo na história do Paulistão Casas Bahia! #PaulistãoCasasBahia #Dorflex,https://www.tiktok.com/@paulistao/video/7602654164295896376,2026/02/03 16:23:13,5003,184,4,0,9
"O São Paulo ganhou o clássico contra o Santos e as mudanças de Crespo foram fundamentais para isso. O @lendojogo analisou a atuação do Tricolor no Paulistão Casas Bahia! ● Após a expulsão de Gabriel Menino, o treinador argentino mexeu na configuração do time e aproveitou bem as vantagens que o jogo oferecia; ● Para o sucesso da estratégia, contou com a qualidade de Marcos Antônio nos passes e as movimentações inteligentes de Tapia e Luciano.",https://www.tiktok.com/@paulistao/video/7602395241236270347,2026/02/02 22:16:35,28508,3192,13,35,101
Se liga só como é DIRIGIR O CARRINHO DA MACA em pleno San-São no MorumBIS! #PaulistãoCasasBahia #SanSão #MorumBIS #Dorflex,https://www.tiktok.com/@paulistao/video/7602374975638588728,2026/02/02 20:57:59,8728,404,3,9,14
FOI NO FINALZINHO! O Mirassol empatou o Clássico da 017 nos acréscimos com Carlos Eduardo! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7602352733064121611,2026/02/02 19:31:39,5485,87,3,3,2
QUE DEFESA ESPETACULAR DO JORDI! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7602351879464602936,2026/02/02 19:28:18,8038,70,3,0,3
"FALA, CRAQUE! Rômulo jogou muito e levou o troféu de craque do jogo pra casa! #PaulistãoCasasBahia #CraqueDoJogo #7KBet",https://www.tiktok.com/@paulistao/video/7602350553028398347,2026/02/02 19:23:09,497,23,1,0,2
DE MARCOS ANTÔNIO PARA LUCIANO E A EXPLOSÃO DA TORCIDA TRICOLOR COM O GOL! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7602282837722615051,2026/02/02 15:00:23,1007,82,2,1,0
HOJE TEVE GOL DO CARLÃO! O camisa 9 do Noroeste conhece bem o caminho do gol! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7602051450499370252,2026/02/02 00:35:24,4326,65,3,2,0
OLHA O EMPATE DO MASSA BRUTA! A zaga do São Bernardo bobeou e o Davi Gomes aproveitou para deixar tudo igual.  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7602042281822113042,2026/02/01 23:26:49,13339,114,24,18,4
"ALÔ, FIEL TORCIDA: TEM ALGUÉM COM UM RECADO ESPECIAL PARA VOCÊS! 🗣️👀 #PaulistasEmCampo #Corinthians #SupercopaRei",https://www.tiktok.com/@paulistao/video/7602035450898943243,2026/02/01 23:17:33,6799,769,4,4,21
A dança do Matheuzinho 🕺🤪 // O julgamento do Garro 🧐🤣 #PaulistasEmCampo #Corinthians #SupercopaRei,https://www.tiktok.com/@paulistao/video/7602030486000618764,2026/02/01 23:00:36,26590,2938,2,113,115
QUE FIM DE JOGO FOI ESSE!? 😱🫨 Golaço do Yuri Alberto -> Euforia pós apito final -> Comemoração da Fiel! 🔥😮‍💨 #PaulistasEmCampo #Corinthians #SupercopaRei,https://www.tiktok.com/@paulistao/video/7602029620346490168,2026/02/01 22:56:24,8384,505,6,11,15
A TAÇA É DO TIMÃO! 🏆🌟🦅 O Corinthians é campeão da Supercopa Rei 2026! #PaulistasEmCampo #Corinthians #SupercopaRei,https://www.tiktok.com/@paulistao/video/7602029290594569528,2026/02/01 22:53:43,4682,359,3,10,13
VAI DAÍ? FALTOU POUCO PARA ESSA PINTURA EM MIRASSOL! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7602019948961090828,2026/02/01 22:14:09,27884,128,1,2,6
O RÔMULO NÃO TEVE PERDÃO! É GOL DO NOVORIZONTINO NO CLÁSSICO DA 017! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7602014691652603148,2026/02/01 21:54:28,15218,88,5,15,3
"Na primeira, o goleiro defendeu. Mas, na sobra, o Felipe Garcia não desperdiçou e abriu o placar para o São Bernardo.  #PaulistãoCasasBahia ",https://www.tiktok.com/@paulistao/video/7602015829479279890,2026/02/01 21:44:04,1865,36,1,0,0
😱 QUE FESTA VEM FAZENDO A FIEL TORCIDA EM BRASÍLIA! ISSO É CORINTHIANS! 🦅🔥 #PaulistasEmCampo #Corinthians #SupercopaRei,https://www.tiktok.com/@paulistao/video/7601992521878654219,2026/02/01 20:24:27,31978,2406,11,54,79
A FIEL INVADIU BRASÍLIA! 🏟️🦅 Se liga no poropopó pré-jogo na Arena BRB Mané Garrincha! 🤩🔥 #PaulistasEmCampo #Corinthians #SupercopaRei,https://www.tiktok.com/@paulistao/video/7601992436977519884,2026/02/01 20:22:23,76065,6433,75,381,227
O MOSAICO DA FIEL! Que recepção da torcida do Corinthians 🔥😮‍💨 #PaulistasEmCampo #Corinthians #SupercopaRei,https://www.tiktok.com/@paulistao/video/7601991528940195083,2026/02/01 20:21:50,15210,480,2,18,14
GABRIEL PAULISTA ABRE O PLACAR NA FINAL DA SUPERCOPA! É O TIMÃO NA VANTAGEM NA DECISÃO! 🦅🔥😮‍💨 #PaulistasEmCampo #Corinthians #SupercopaRei,https://www.tiktok.com/@paulistao/video/7601991489295518988,2026/02/01 20:19:52,4710,137,3,8,4
