"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Visualizações,Alcance,"Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Total de cliques","Outros cliques","Consumo por direcionamento de público correspondente (Photo Click)","Cliques no link","Feedbacks negativos dos usuários: Ocultar tudo","Feedbacks negativos dos usuários: Ocultar","Segundos de visualização","Média de Segundos de visualização","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Negative feedback from users: Ocultar tudo","Negative feedback from users: Ocultar"
1308051474821823,100068509496158,Copinha,"Se liga nos resultados de mais uma rodada do Paulista Sub-15.
#PaulistaSub15",,0,"06/21/2026 14:36",N/A,https://www.facebook.com/copinha/posts/pfbid0MWfx3HnrzFSF7LpP5Q2ryuRjWYc9Y8BmoERFqrQF8BF37Q3LJz6ysZSaZay8df2Xl,0,0,Fotos,,,,,Total,2104,1212,15,12,2,1,130,14,116,,,,,,,,,,
1307925098167794,100068509496158,Copinha,"Olha os resultados do Paulista Sub-14 aí!
#PaulistaSub14",,0,"06/21/2026 11:00",N/A,https://www.facebook.com/copinha/posts/pfbid02QjxzeQd5sXyTQrknTHfz6K7xe1gTo3extNjdve4kyXdF5XmSLPnN8BFds9W8wMKAl,0,0,Fotos,,,,,Total,3921,2219,27,22,3,2,306,55,251,,,,,,,,,,
1307923981501239,100068509496158,Copinha,"Domingão de goleadas no Paulista Sub-13!
#PaulistaSub13",,0,"06/21/2026 10:59",N/A,https://www.facebook.com/copinha/posts/pfbid02FgtE7yrgGgnPjEHgT8NFiezmudUD4oBM7GeD4rBUXsPvfQfJUKAy7CrHKQb8Yb3Gl,0,0,Fotos,,,,,Total,4552,2830,39,33,2,4,336,56,280,,,,,,,,,,
1307601654866805,100068509496158,Copinha,"BORA MAIS UMA!
O domingo está recheado de jogos do Paulista Sub-13 e Paulista Sub-14 🔥
#PaulistaSub13 #PaulistaSub14",,0,"06/21/2026 03:00",N/A,https://www.facebook.com/copinha/posts/pfbid0A5z5kGRKocBsCxkUiNV4HacmxR6Whu2r6KgmU2TdMnJP4xnWXkLyyJHWL2BxeJVTl,0,0,Fotos,,,,,Total,5185,3521,38,29,4,5,197,37,160,,,,,,,,,,
1306776238282680,100068509496158,Copinha,"BORA PARA MAIS UMA RODADA!
Vem ver os confrontos da 8ª rodada do Paulista Sub-15 e do Paulista Sub-17!
#PaulistaSub15 #PaulistaSub17",,0,"06/20/2026 03:00",N/A,https://www.facebook.com/copinha/posts/pfbid02CBRfPeReZDiYyq9cupVmw2iPdDQ8jdmoXfKqEcg13ntt7LgUJMCw9GCpKQKisnu3l,0,0,Fotos,,,,,Total,4329,3001,28,26,2,0,190,27,163,,,,,,,,,,
1306275781666059,100068509496158,Copinha,"JOGOU A COPINHA E VAI ENFRENTAR O BRASIL NA COPA DO MUNDO!
O meio-campista Danley Jean-Jacques disputou a competição pelo Pérolas Negras, em 2017. Se liga na história do camisa 17 da Seleção do Haiti!
#Copinha #CopaDoMundo #Haiti",,0,"06/19/2026 11:34",N/A,https://www.facebook.com/copinha/posts/pfbid07Bh6qxNdBjsMoywnn1QzXbfZokHRCmNYTj6kfhsTH556oEyDsxMot7E3RNmhXM7nl,0,0,Fotos,,,,,Total,6684,4090,42,40,1,1,356,40,316,,,,,,,,,,
1306018755025095,100068509496158,Copinha,"PLAY NA TERCEIRA RODADA DO PAULISTA SUB-20 SÉRIE B!
#PaulistaSub20SérieB",,0,"06/19/2026 05:00",N/A,https://www.facebook.com/copinha/posts/pfbid0PizcqRc3poTmaiZtNU5BpVrsuuYNx61oZUCWPtGZqhEerNEFbr2VAdFAmzF2MWpFl,0,0,Fotos,,,,,Total,8471,6207,36,32,3,1,96,40,56,,,,,,,,,,
1302292618731042,100068509496158,Copinha,"Pra fechar o fim de semana, foi assim que terminou a sétima rodada do Paulista Sub-12.
#PaulistaSub12",,0,"06/14/2026 14:43",N/A,https://www.facebook.com/copinha/posts/pfbid02rZZiUpweSdgqEbYWkipt6SALokCA28ZFFqnBdEqMHRG2owbeYTpaqfonGWGUqrUPl,0,0,Fotos,,,,,Total,2737,1621,32,26,1,5,170,27,143,,,,,,,,,,
1302222368738067,100068509496158,Copinha,"Esses foram os resultados de mais uma rodada do Paulista Sub-11!
#PaulistaSub11",,0,"06/14/2026 12:29",N/A,https://www.facebook.com/copinha/posts/pfbid0CKqRuEoMdgy8ZwQyohqS7CJHYCKzWc3g2NTuguYJDVXxZdtoPi3Sw7bjwGmfkirLl,0,0,Fotos,,,,,Total,3502,2022,26,20,1,5,232,34,198,,,,,,,,,,
1302085538751750,100068509496158,Copinha,"Sétima rodada do Paulista Sub-17 concluída!
#PaulistaSub17",,0,"06/14/2026 09:05",N/A,https://www.facebook.com/copinha/posts/pfbid0UbQpmXMEb44PKoUp9Dc9QkZgnGASg7qdqrbSWWJrKSef59QF1PwSM9QH95mpceqil,0,0,Fotos,,,,,Total,2889,1702,26,21,1,4,187,22,165,,,,,,,,,,
1302072695419701,100068509496158,Copinha,"Chegou a hora de ver como terminaram os confrontos da terceira rodada do Paulista Sub-20 Série A!
#PaulistaSub20SérieA",,0,"06/14/2026 08:45",N/A,https://www.facebook.com/copinha/posts/pfbid02boghSX5tp1L2McF4zFDj2jeyCUDRzREnreKBc3W7fXFBqkjHgc8hrv6rSfNMmfWul,0,0,Fotos,,,,,Total,2261,1456,18,15,0,3,106,17,89,,,,,,,,,,
1302010958759208,100068509496158,Copinha,"Fim de semana de muitos gols no Paulista Sub-15!
#PaulistaSub15",,0,"06/14/2026 07:15",N/A,https://www.facebook.com/copinha/posts/pfbid0aALzHaThwLU9y6o4uNyVG5vV5mhDygRJmQb4cB98JtPRPpDK5SeGyvuPjcDkA5RVl,0,0,Fotos,,,,,Total,2827,1657,23,18,1,4,208,32,176,,,,,,,,,,
1301076302186007,100068509496158,Copinha,"BORA PARA MAIS UMA RODADA!
Esses são os duelos do fim de semana no Paulista Sub-15 e Sub-17!
#PaulistaSub15 #PaulistaSub17",,0,"06/13/2026 05:00",N/A,https://www.facebook.com/copinha/posts/pfbid02HennPN3cZXRZiBnhwAB1NnZTgsWMCk2YhZ4YoKjoLFUGmo2BFLwHUB3gN1BF9LZql,0,0,Fotos,,,,,Total,2100,1357,20,18,1,1,75,8,67,,,,,,,,,,
1301074622186175,100068509496158,Copinha,"OLHA AÍ!
Os resultados da segunda rodada do Paulista Sub-20 Série B estão passando pelo seu feed!
#PaulistaSub20SérieB",,0,"06/13/2026 04:57",N/A,https://www.facebook.com/copinha/posts/pfbid02yuGMDbG3PVYMeNfa2XWQuiCsdZ4EhbscR7LMHq8fBLWVAxPn9xoJQPiujebAKzSNl,0,0,Fotos,,,,,Total,20561,15164,71,66,3,2,279,92,187,,,,,,,,,,
1301039488856355,100068509496158,Copinha,"""𝘼𝙞, 𝙦𝙪𝙚 𝙣𝙖̃𝙤 𝙨𝙚𝙞 𝙤 𝙦𝙪𝙚, 𝙛𝙞𝙣𝙖𝙡 𝙙𝙚 𝙨𝙚𝙢𝙖𝙣𝙖 𝙩𝙚𝙢 𝘾𝙤𝙥𝙖 𝙙𝙤 𝙈𝙪𝙣𝙙𝙤..."" Final de semana tem Paulista Sub-11 e Paulista Sub-12! Vem conferir os horários dos confrontos da 7ª rodada.
#PaulistaSub11 #PaulistaSub12",,0,"06/13/2026 04:00",N/A,https://www.facebook.com/copinha/posts/pfbid02kT4vTjS77c3Bxy49xUxh82LW1LowKdwC9cR3tbGwvPDtUJuMRbLULYURdJ9Q8Wrol,0,0,Fotos,,,,,Total,2720,1767,18,14,1,3,117,16,101,,,,,,,,,,
1300444768915827,100068509496158,Copinha,"DA COPINHA PARA A COPA DO MUNDO!
Você conhece os jogadores que começaram a carreira na Copinha e já jogaram na Copa do Mundo por outras seleções? Vem conferir a lista 🤩
#CopaDoMundo",,0,"06/12/2026 10:34",N/A,https://www.facebook.com/copinha/posts/pfbid02sBGzf6jx26uBL9ih2dAjbDVyPv1dCJKfryyiHeF3E7sgvJsM9e79DQmc5UiEJcc4l,0,0,Fotos,,,,,Total,7545,4350,48,42,3,3,624,89,535,,,,,,,,,,
1300225642271073,100068509496158,Copinha,"SEGUNDA RODADA NA ÁREA!
Vem conferir os confrontos dessa sexta-feira do Paulista Sub-20 Série B!
#PaulistaSub20SerieB",,0,"06/12/2026 04:00",N/A,https://www.facebook.com/copinha/posts/pfbid021xCMzkhsesNVYA4jKuqF3PdPjtUMk4pf5UiWtrGrF88zVQjMpJpeYaF6DUyWzhgLl,0,0,Fotos,,,,,Total,6966,5173,37,34,2,1,58,23,35,,,,,,,,,,
1299416132352024,100068509496158,Copinha,"VEM DE PAULISTA SUB-20!
Se liga nos jogos da terceira rodada!
#PaulistasEmCampo",,0,"06/11/2026 05:00",N/A,https://www.facebook.com/copinha/posts/pfbid0aZpqb9jFY2VJzNau8gDdnpjG4JkHvg9Yi6ZHBUHVbdiXNRPD5e9zk2h4A8WZrFi2l,0,0,Fotos,,,,,Total,2584,1619,21,17,0,4,129,18,111,,,,,,,,,,
1296459265981044,100068509496158,Copinha,"Sexta rodada ✅
#PaulistaSub14",,0,"06/07/2026 16:32",N/A,https://www.facebook.com/copinha/posts/pfbid0nuzVWp6LJbJiJ7sLaDhCx1BSHfcfjnh8dwVoQe3JmofgTkFPH9kTfj58favvza6l,0,0,Fotos,,,,,Total,2564,1522,26,23,0,3,146,17,129,,,,,,,,,,
1296444395982531,100068509496158,Copinha,"Mais uma rodada completa no Paulista Sub-13!
#PaulistaSub13",,0,"06/07/2026 15:59",N/A,https://www.facebook.com/copinha/posts/pfbid0xyY1nLUBuDjjeyXs1CJUycBmW87m1UuETWZPQL35U8SJDb5xE1fWqoQfbG13LcrGl,0,0,Fotos,,,,,Total,3573,2009,33,28,1,4,289,46,243,,,,,,,,,,
1296412045985766,100068509496158,Copinha,"Assim terminou a rodada da estreia do Paulista Sub-20 Série B!
#PaulistaSub20SérieB",,0,"06/07/2026 14:47",N/A,https://www.facebook.com/copinha/posts/pfbid0VhjdofFPZNCSL454Whq4WwuTvXdxR6Tyg6j3GxdusF5uuSLUQAQcHskqfZykfJsYl,0,0,Fotos,,,,,Total,15530,10830,61,53,1,7,205,62,143,,,,,,,,,,
1296410345985936,100068509496158,Copinha,"Bora ver como terminou a segunda rodada do Paulista Sub-20 Série A!
#PaulistaSub20SerieA",,0,"06/07/2026 14:43",N/A,https://www.facebook.com/copinha/posts/pfbid02VgRZk1Hvz6BHnHaCmDbreeti9969SYXbicN9E6hPuUuJhi6ayBn1s66vaZXrUqvBl,0,0,Fotos,,,,,Total,3361,2038,30,27,0,3,225,37,188,,,,,,,,,,
1296404175986553,100068509496158,Copinha,"Se liga nos resultados de mais uma rodada do Paulista Sub-17.
#PaulistaSub17",,0,"06/07/2026 14:30",N/A,https://www.facebook.com/copinha/posts/pfbid02bqKgkKmQtuzMEis6YTua4MfKipCv38ogUMgrSjANrEGCKAf1V1hoWLB1gSLwoXefl,0,0,Fotos,,,,,Total,3748,2279,28,26,0,2,283,49,234,,,,,,,,,,
1296035042690133,100068509496158,Copinha,"DOMINGOU COM SUB-13 E SUB-14!
Vem conferir os confrontos da 6ª rodada do #PaulistaSub13 e do #PaulistaSub14!",,0,"06/07/2026 05:00",N/A,https://www.facebook.com/copinha/posts/pfbid0LP9SMgx5y2XgzwPdCHR2i1LfSqCMMYC7QEihYDvBXe3Ro3mSAjYhpZPPagmMC6Vgl,0,0,Fotos,,,,,Total,4241,2815,32,26,0,6,154,30,124,,,,,,,,,,
1295037736123197,100068509496158,Copinha,"CHEGOU MAIS UMA!
A sexta rodada do Paulista Sub-15 e Paulista Sub-17 chegou para animar o fim de semana 🤩
#PaulistaSub15 #PaulistaSub17",,0,"06/06/2026 02:00",N/A,https://www.facebook.com/copinha/posts/pfbid0h6tpjr45kMCdmMQxhe3WdWQqh5RcbXsxJ66dYCtNQzgwnucnajDQ8iDn3sq9fV9ul,0,0,Fotos,,,,,Total,5460,3666,52,41,1,10,226,38,188,,,,,,,,,,
1293460719614232,100068509496158,Copinha,"A SEGUNDA RODADA DO PAULISTA SUB-20 ESTÁ NA ÁREA!
#PaulistaSub20",,0,"06/04/2026 07:00",N/A,https://www.facebook.com/copinha/posts/pfbid02uVPNjyZC4PaJow4P3wnnf6priP2YesuoJzoQGyH6psBZdE8PZFmoiLwL8rCArpt6l,0,0,Fotos,,,,,Total,6467,4259,45,39,2,4,367,58,309,,,,,,,,,,
1293418086285162,100068509496158,Copinha,"VAI COMEÇAR O PAULISTA SUB-20 SÉRIE B!
Se liga nos jogos da 1ª rodada!
#PaulistaSub20SérieB",,0,"06/04/2026 06:00",N/A,https://www.facebook.com/copinha/posts/pfbid02hhBg32W3z53Hygm2vVTxzvnpAFKt8zSHyMyNkVmk7prW2HutdkV2vTSFZ3JGtJ2ul,0,0,Fotos,,,,,Total,28179,20967,118,102,9,7,468,190,278,,,,,,,,,,
1290202669940037,100068509496158,Copinha,"A PRIMEIRA JÁ FOI!
Confira como terminaram os primeiros jogos do Paulista Sub-20 Série A!
#PaulistaSub20SérieA",,0,"05/31/2026 14:53",N/A,https://www.facebook.com/copinha/posts/pfbid0cEUcokJtyuRHPyXhsxcyLChV1qdbqKciXSU5yeEf3ku2phjvHYQ5CA8NXXscxvCPl,0,0,Fotos,,,,,Total,38534,28153,154,143,4,7,547,252,295,,,,,,,,,,
1290201656606805,100068509496158,Copinha,"RESULTADOS NA ÁREA! 
Foi assim que terminou mais uma rodada do Paulista Sub-12. 
#PaulistaSub12",,0,"05/31/2026 14:51",N/A,https://www.facebook.com/copinha/posts/pfbid02Krg7egqhgVxr1evgummgBKxQtuoMfgkHYJHaNYDUv4MAh6YJSbm2LwhstqSLJQJVl,0,0,Fotos,,,,,Total,2413,1505,29,22,2,5,156,20,136,,,,,,,,,,
1290198903273747,100068509496158,Copinha,"SE LIGA AÍ! 
Os resultados da sexta rodada do Paulista Sub-11! 
#PaulistaSub11",,0,"05/31/2026 14:46",N/A,https://www.facebook.com/copinha/posts/pfbid0tHvtkJSh3mDLhPn6Fi3Exz7Db8N9467Jm6NSrHjcDKsB6ojrAA5pRsU82BZHXRtql,0,0,Fotos,,,,,Total,2869,1721,26,23,1,2,212,39,173,,,,,,,,,,
1289137330046571,100068509496158,Copinha,"SABADÃO DE ESTREIA!
É dia de Sertãozinho e Santos pelo Paulista Sub-20 Série A!
#PaulistasEmCampo",,0,"05/30/2026 10:01",N/A,https://www.facebook.com/copinha/posts/pfbid0zdK54qjSF2m3mQX7MWxxnVAV6M84GaQaDZxvTEgFqUbThTuhQrshAAXugogtaMeJl,0,0,Fotos,,,,,Total,4464,3230,21,18,2,1,38,21,17,,,,,,,,,,
1288820006744970,100068509496158,Copinha,"VAMOS PARA MAIS UMA!
A sexta rodada do #PaulistaSub11 e #PaulistaSub12 chegou com tudo!",,0,"05/30/2026 02:00",N/A,https://www.facebook.com/copinha/posts/pfbid0Vf1HEbP2M3rciomFCP9mXHnu3Zpdh3kQytupLZt2G6Z7XbtPMYdpCB8YTgDc3xRBl,0,0,Fotos,,,,,Total,4195,2776,34,26,0,8,162,36,126,,,,,,,,,,
1288127570147547,100068509496158,Copinha,"VAI COMEÇAR O PAULISTA SUB-20 SÉRIE A!
Confira os confrontos da 1ª rodada!
#PaulistaSub20",,0,"05/29/2026 06:00",N/A,https://www.facebook.com/copinha/posts/pfbid02u7yrH1zGFvbs2jLDLN345p2m6hD7v5Cv1mW27ZBagL16WoN2nNLWnAUJS9aBQZ1bl,0,0,Fotos,,,,,Total,17019,12456,79,72,3,4,225,109,116,,,,,,,,,,
1284365713857066,100068509496158,Copinha,"O QUE NÃO FALTOU FOI GOL!
Foi assim que terminou mais uma rodada do Paulista Sub-14!
#PaulistaSub14",,0,"05/24/2026 15:41",N/A,https://www.facebook.com/copinha/posts/pfbid02xmXCCpYpM9fov3ubJXtV8tK2UedTswjWqWx1zRBHAC1nv4tH8yPXC3PvvEYAQsHol,0,0,Fotos,,,,,Total,3738,2276,37,30,1,6,209,35,174,,,,,,,,,,
1284364897190481,100068509496158,Copinha,"SE LIGA AÍ!
Confira os resultados da quinta rodada do Paulista Sub-13!
#PaulistaSub13",,0,"05/24/2026 15:40",N/A,https://www.facebook.com/copinha/posts/pfbid0UHPfArBKZnyMApj13q8hgxuNRowMR4mviLC1s32dyd6prkAkghYm2YbXQGJFhSArl,0,0,Fotos,,,,,Total,3510,2046,33,24,1,8,246,45,201,,,,,,,,,,
1283978787229092,100068509496158,Copinha,"RODADA CHEIA!
Todos os jogos da 5ª rodada do Paulista Sub-13 e Sub-14 vão rolar nesse domingo!
#PaulistaSub13 #PaulistaSub14",,0,"05/24/2026 05:00",N/A,https://www.facebook.com/copinha/posts/pfbid0yQSD4YYoa3n3oj8mQMCRdWieJQRGxTWESSTLcYCSoJBW982afgBGiMFYDVRQc8K6l,0,0,Fotos,,,,,Total,3263,2270,28,23,1,4,99,15,84,,,,,,,,,,
1283493567277614,100068509496158,Copinha,"Se liga só no que rolou pela quinta rodada* do Paulista Sus-17!
#PaulistaSub17

A partida entre Jabaquara e Santos não foi realizada por conta das condições climáticas. Uma nova data será marcada em breve.",,0,"05/23/2026 13:51",N/A,https://www.facebook.com/copinha/posts/pfbid02F9sKQRWgcVgA7Tkre5RWgWUHUm3rTRYy7hz1YQnbFcgrPAZRTWKcWx2RVnTubBASl,0,0,Fotos,,,,,Total,2883,1707,24,17,3,4,190,31,159,,,,,,,,,,
1283492923944345,100068509496158,Copinha,"Rodada cheia no Paulista Sub-15! Se liga nos resultados.
#PaulistaSub15",,0,"05/23/2026 13:50",N/A,https://www.facebook.com/copinha/posts/pfbid0HY8TWDuXN2YoEY5ETRtrwxWM5NqUagTGQ9XCQCUBuEzga1WpwdfyLE2er4NEdVn1l,0,0,Fotos,,,,,Total,2791,1716,32,28,1,3,159,22,137,,,,,,,,,,
1283138137313157,100068509496158,Copinha,"MOLECADA EM CAMPO!
Se liga nos jogos da quinta rodada do Paulista Sub-15 e do Paulista Sub-17!
#PaulistaSub15 #PaulistaSub17",,0,"05/23/2026 04:00",N/A,https://www.facebook.com/copinha/posts/pfbid05o6ULPNx3pVtU1ni2YApBNybpo4qP2Y9PLEdDVYYx7dFkCb1Mpu4LmnK42LajnfTl,0,0,Fotos,,,,,Total,3919,2584,28,19,2,7,143,34,109,,,,,,,,,,
1282667497360221,100068509496158,Copinha,"🏆 Esses são os convocados pelo Brasil para a Copa do Mundo que já conquistaram o título da Copinha!
#FutebolPaulista #CopaDoMundo",,0,"05/22/2026 12:47",N/A,https://www.facebook.com/copinha/posts/pfbid02ZNauRSKyX1u7TyqGW1Px1i9QuLXuR9s8pY3THkRL6eMhwixqsNYr5ZgvV1g2pd1Bl,0,0,Fotos,,,,,Total,24143,17056,134,130,0,4,313,160,153,,,,,,,,,,
1280239700936334,100068509496158,Copinha,"A MAIOR COMPETIÇÃO DE BASE DO MUNDO! 🥰
23 dos 26 convocados por Carlo Ancelotti para a Copa do Mundo 2026 jogaram a Copinha!
#FutebolPaulista #CopaDoMundo",,0,"05/19/2026 12:55",N/A,https://www.facebook.com/copinha/posts/pfbid031sVw4pMQJUeuQpV9MF5TjT2yCAQ8R5mt4DKkvG6bquAn4DmVbhtHfqdmUj5ovKcQl,0,0,Fotos,,,,,Total,4067,2584,31,23,2,6,177,31,146,,,,,,,,,,
1278652821095022,100068509496158,Copinha,"Fecha a conta e passa a régua na quinta rodada do Paulista Sub-11!
#PaulistaSub11",,0,"05/17/2026 15:11",N/A,https://www.facebook.com/copinha/posts/pfbid031kQDBeJ3xcpbzfs8ioikjohFFD6MweqM5JY6uJ5RL8WAYHSWGAZCb6DnLC77tNYWl,0,0,Fotos,,,,,Total,2017,1227,19,16,0,3,92,14,78,,,,,,,,,,
1278652514428386,100068509496158,Copinha,"E o Paulista Sub-12 vem como?! Se liga nos placares da rodada! 
#PaulistaSub12",,0,"05/17/2026 15:11",N/A,https://www.facebook.com/copinha/posts/pfbid025PcZZbDF1vbbMzoHzzrQazzZvHMzaXyH1YALqAEKYMuRz31dyeyHSM9XATxA5Uuil,0,0,Fotos,,,,,Total,1513,850,12,9,1,2,69,9,60,,,,,,,,,,
1278649324428705,100068509496158,Copinha,"Chega mais para conferir os resultados de mais uma rodada no Paulista Sub-13!
#PaulistaSub13",,0,"05/17/2026 15:04",N/A,https://www.facebook.com/copinha/posts/pfbid036wbsXNDNZdq2zv9CtYTTXRc9NgudS483SsoNSNYRkDfYvithEJSEoVc9enRA1Tcvl,0,0,Fotos,,,,,Total,2015,1150,24,18,3,3,122,18,104,,,,,,,,,,
1278648787762092,100068509496158,Copinha,"Os resultados da quarta rodada do Paulista Sub-14 estão passando pelo seu feed!
#PaulistaSub14",,0,"05/17/2026 15:03",N/A,https://www.facebook.com/copinha/posts/pfbid02zzwBPkGedGoobC6aPyCVVN9WatefuYB7q8SPdZ3aL9mEBQjivsPG8skywaM7xxHVl,0,0,Fotos,,,,,Total,1918,1136,15,12,1,2,134,29,105,,,,,,,,,,
1278648411095463,100068509496158,Copinha,"Vem ver como foram os jogos da quarta rodada do Paulista Sub-15!
#PaulistaSub15",,0,"05/17/2026 15:03",N/A,https://www.facebook.com/copinha/posts/pfbid0KYL4F6apzA3CvfdL9pH7dGmsEyciEfDeYsBWGLCkw8LQhfzUcVExqApvBVpQUMV5l,0,0,Fotos,,,,,Total,2503,1526,20,15,1,4,160,38,122,,,,,,,,,,
1278647974428840,100068509496158,Copinha,"Fim de semana movimentado no Paulista Sub-17!
#PaulistaSub17",,0,"05/17/2026 15:02",N/A,https://www.facebook.com/copinha/posts/pfbid0ArsTWoFoCnSnqui5aHgkVBpj1bdNrwzLqevsTPLdrVVMkxeZkNBcFUffHspd1rmRl,0,0,Fotos,,,,,Total,1672,1053,13,10,0,3,86,9,77,,,,,,,,,,
1277462821214022,100068509496158,Copinha,"SUB-13 E SUB-14 A TODO VAPOR!
A 4ª rodada do #PaulistaSub13 e do #PaulistaSub14  vai acontecer nesse fim de semana!",,0,"05/16/2026 05:00",N/A,https://www.facebook.com/copinha/posts/pfbid02f6aq9YiqmDKPNuE3kZ8yfCpyN4PWuVzVQmcQEac41KLGxBsQeC4ksFKeXccQgTWEl,0,0,Fotos,,,,,Total,2513,1656,24,18,1,5,74,13,61,,,,,,,,,,
1277426707884300,100068509496158,Copinha,"QUINTA RODADA NA ÁREA!
Esses serão os confrontos do Paulista Sub-11 e Paulista Sub-12 desse fim de semana!
#PaulistaSub11 #PaulistaSub12",,0,"05/16/2026 04:00",N/A,https://www.facebook.com/copinha/posts/pfbid02E7NBL9PYJJPHfzstL6PUurrmQjYL97S3FbrTPYN64q7F4VrrBtuVh586CpPUpqBrl,0,0,Fotos,,,,,Total,3021,2051,21,14,2,5,94,16,78,,,,,,,,,,
1277390811221223,100068509496158,Copinha,"SUB-15 E SUB-17 NA ÁREA!
Se liga nos confrontos da 4ª rodada do #PaulistaSub15 e do #PaulistaSub17 que vão rolar nesse fim de semana!",,0,"05/16/2026 03:00",N/A,https://www.facebook.com/copinha/posts/pfbid02GGxWzSyTmBoUG2QYhqmkxjVEpqyQMJqUMCfNZVufcKfSN43NhYau2miK66P5Yii8l,0,0,Fotos,,,,,Total,2887,1875,22,14,2,6,109,27,82,,,,,,,,,,
1272889308338040,100068509496158,Copinha,"Se liga como terminaram as partidas do Paulista Sub-12!
#PaulistaSub12",,0,"05/10/2026 16:17",N/A,https://www.facebook.com/copinha/posts/pfbid02VgXu8D3hus9fAShKwr8odYYRbZA3qP9oj8t7TF8VqEFtx91pMRom5QrH3s6kkoKul,0,0,Fotos,,,,,Total,2859,1709,31,25,1,5,197,39,158,,,,,,,,,,
1272888591671445,100068509496158,Copinha,"Bora com os resultados da quarta rodada do Paulista Sub-11!
#PaulistaSub11",,0,"05/10/2026 16:16",N/A,https://www.facebook.com/copinha/posts/pfbid0Z8PX8K7SGDvW4nhHXFMtcrgYqAjJ1FUWGRw6PbiXeBUUgAwfJGx9kXYJMmZyeiZ4l,0,0,Fotos,,,,,Total,2967,1860,16,13,1,2,150,26,124,,,,,,,,,,
1272056301754674,100068509496158,Copinha,"Chegou a hora de conferir os placares da terceira rodada do Paulista Sub-17! 
#PaulistaSub17",,0,"05/09/2026 18:59",N/A,https://www.facebook.com/copinha/posts/pfbid0PcYspESFDG2BoJr2iJnfaJayjrgRxGGFNCyGjQykqKtQh22qPWjn1Dcci4qUgn58l,0,0,Fotos,,,,,Total,2515,1547,15,14,0,1,126,21,105,,,,,,,,,,
1272034931756811,100068509496158,Copinha,"Rodada completa no Paulista Sub-15!
#PaulistaSub1",,0,"05/09/2026 18:21",N/A,https://www.facebook.com/copinha/posts/pfbid02SjBZWDsKJVtnR5QzMGjYM9veCy7R7gnRbXszmYUZrgj3HKCPp7qZnYDGfjpTru1Xl,0,0,Fotos,,,,,Total,3712,2267,19,17,1,1,243,43,200,,,,,,,,,,
1271601378466833,100068509496158,Copinha,"PLAY NO PAULISTA SUB-12!
A 4ª rodada vem aí!
#PaulistaSub12",,0,"05/09/2026 05:30",N/A,https://www.facebook.com/copinha/posts/pfbid02BDBXp36ccEmCrBLTY5PQsJeK4AiG9XgYfP8rUM3pHYcU4iGNyPhPCS3bAm9DWnaBl,0,0,Fotos,,,,,Total,2295,1386,20,16,1,3,78,18,60,,,,,,,,,,
1271582818468689,100068509496158,Copinha,"Bora para a 4ª rodada do Paulista Sub-11!
Confira os confrontos e horários!
#PaulistaSub11",,0,"05/09/2026 05:00",N/A,https://www.facebook.com/copinha/posts/pfbid026pPuASwWZa7xnafy7E1HqmZy1rjncvA2BVeWkPBu9P1vyrHS6fyZDYK9hqPDReLSl,0,0,Fotos,,,,,Total,2772,1825,20,16,0,4,84,15,69,,,,,,,,,,
1271546078472363,100068509496158,Copinha,"VEM COM A GENTE!
Se liga nos confrontos da terceira rodada do Paulista Sub-17 que vão rolar na manhã desse sábado!
#PaulistaSub17",,0,"05/09/2026 04:00",N/A,https://www.facebook.com/copinha/posts/pfbid02sf8BqYZNuvRZBaspJVUbgRV2Fa3J4h5EdLsHCfXUBHWeWj5v3hD1x8CFZwftMTHfl,0,0,Fotos,,,,,Total,1760,1159,14,11,0,3,45,7,38,,,,,,,,,,
1271511081809196,100068509496158,Copinha,"Todos os jogos da terceira rodada do Paulista Sub-15 vão rolar hoje, às 9h! Para quem vai sua torcida?
#PaulistaSub15",,0,"05/09/2026 03:00",N/A,https://www.facebook.com/copinha/posts/pfbid02jVbBS1fhLyUDMod6jdtja8LTPLsXx2bp68A1rACZPTfz1NDKeR1zobNhhYspoJHxl,0,0,Fotos,,,,,Total,2664,1768,20,16,0,4,91,13,78,,,,,,,,,,
1270457098581261,100068509496158,Copinha,"O SONHO DO ACESSO COMEÇA AQUI!
Corre para futebolpaulista.com.br e confira a tabela de jogos do Paulista Sub-20 Série B!
#PaulistaSub20SérieB",,0,"05/07/2026 18:27",N/A,https://www.facebook.com/copinha/posts/pfbid0ccD6YqrwtZgsERVcPVSpbeJpzvXWwHhSH5PuoN1PddaNVFm8kHPeGwmLkhfaujGPl,0,0,Fotos,,,,,Total,7350,5237,48,46,0,2,100,30,68,2,,,,,,,,,
